distance,station_name,closest_station,closest_line,latitude,longitude,x1,cmplnt_num,addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,hadevelopt,housing_psa,jurisdiction_code,juris_desc,ky_cd,law_cat_cd,loc_of_occur_desc,ofns_desc,parks_nm,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,susp_age_group,susp_race,susp_sex,transit_district,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd,lat_lon,new_georeferenced_column
0.000138975488111421,PELHAM PKWY.,PELHAM PKWY,5,40.85657673,-73.84389368,2795,119835590,49,BRONX,06/01/2021,6:30:00,06/01/2021,11:00:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,06/01/2021,UNKNOWN,UNKNOWN,U,12,UNKNOWN,UNKNOWN,D,1027434,251387,"(40.85657672800004, -73.84389367799997)",POINT (-73.84389367799997 40.85657672800004)
0.000141883148116865,GUN HILL ROAD,BAYCHESTER AV,5,40.87056162,-73.84640992,2849,474913130,49,BRONX,05/30/2021,16:32:00,05/30/2021,16:34:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",TRANSIT - NYC SUBWAY,05/30/2021,,,,12,UNKNOWN,UNKNOWN,D,1026729,256481,"(40.87056161800007, -73.84640992199996)",POINT (-73.84640992199996 40.87056161800007)
0.000255805029090506,PELHAM BAY PARK,MIDDLETOWN RD,6,40.83072233,-73.82712606,2949,888451968,45,BRONX,06/05/2021,13:35:00,06/05/2021,13:40:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",TRANSIT - NYC SUBWAY,06/05/2021,UNKNOWN,UNKNOWN,U,12,UNKNOWN,UNKNOWN,D,1032091,241976,"(40.83072232800004, -73.82712605899997)",POINT (-73.82712605899997 40.83072232800004)
0.000138975488111421,PELHAM PKWY.,PELHAM PKWY,5,40.85657673,-73.84389368,3025,327636153,49,BRONX,05/27/2021,10:15:00,05/27/2021,10:45:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,05/27/2021,UNKNOWN,UNKNOWN,U,12,UNKNOWN,UNKNOWN,D,1027434,251387,"(40.85657672800004, -73.84389367799997)",POINT (-73.84389367799997 40.85657672800004)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,3185,470013330,70,BROOKLYN,05/12/2021,18:18:00,05/13/2021,6:20:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",TRANSIT - NYC SUBWAY,05/13/2021,UNKNOWN,UNKNOWN,U,32,UNKNOWN,UNKNOWN,D,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
0.000255805029090506,EAST TREMONT AV.-WESTCHESTER S,MIDDLETOWN RD,6,40.83072233,-73.82712606,3289,601149303,45,BRONX,05/19/2021,9:30:00,05/19/2021,10:17:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",TRANSIT - NYC SUBWAY,05/19/2021,18-24,BLACK,M,12,18-24,WHITE HISPANIC,F,1032091,241976,"(40.83072232800004, -73.82712605899997)",POINT (-73.82712605899997 40.83072232800004)
0.000129376928844425,219 STREET,233 ST,25,40.88745131,-73.84760779,3326,482652521,47,BRONX,05/18/2021,8:50:00,05/18/2021,8:56:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,233,MISDEMEANOR,,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",TRANSIT - NYC SUBWAY,05/18/2021,45-64,BLACK,M,12,25-44,BLACK,F,1026387,262634,"(40.88745131300004, -73.84760778699997)",POINT (-73.84760778699997 40.88745131300004)
0.000255805029090506,PELHAM BAY PARK,MIDDLETOWN RD,6,40.83072233,-73.82712606,3488,413464325,45,BRONX,05/03/2021,13:00:00,05/03/2021,13:40:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",TRANSIT - NYC SUBWAY,05/03/2021,,,,12,UNKNOWN,UNKNOWN,D,1032091,241976,"(40.83072232800004, -73.82712605899997)",POINT (-73.82712605899997 40.83072232800004)
0.000127422433465022,NEWKIRK AVENUE,FLATBUSH AV-B.C,25,40.63999493,-73.94841429,3505,636057390,67,BROOKLYN,05/11/2021,15:30:00,05/11/2021,15:50:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,TRANSIT - NYC SUBWAY,05/11/2021,,,,32,45-64,BLACK,F,998567,172445,"(40.63999493100005, -73.94841428699993)",POINT (-73.94841428699993 40.63999493100005)
0.000138975488111421,PELHAM PKWY.,PELHAM PKWY,5,40.85657673,-73.84389368,3546,523481694,49,BRONX,05/05/2021,16:15:00,05/05/2021,17:00:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BRONX,637,"HARASSMENT,SUBD 1,CIVILIAN",TRANSIT - NYC SUBWAY,05/05/2021,25-44,BLACK,M,12,25-44,BLACK,F,1027434,251387,"(40.85657672800004, -73.84389367799997)",POINT (-73.84389367799997 40.85657672800004)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,3612,288521599,70,BROOKLYN,05/11/2021,18:35:00,05/11/2021,18:45:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",TRANSIT - NYC SUBWAY,05/11/2021,25-44,BLACK,M,32,45-64,BLACK,F,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
0.000255805029090506,PELHAM BAY PARK,MIDDLETOWN RD,6,40.83072233,-73.82712606,3655,416560382,45,BRONX,04/24/2021,22:53:00,04/24/2021,23:23:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,106,FELONY,,FELONY ASSAULT,,PATROL BORO BRONX,109,"ASSAULT 2,1,UNCLASSIFIED",TRANSIT - NYC SUBWAY,04/25/2021,,,,12,25-44,WHITE HISPANIC,M,1032091,241976,"(40.83072232800004, -73.82712605899997)",POINT (-73.82712605899997 40.83072232800004)
0.000129376928844425,BAYCHESTER AVENUE,233 ST,25,40.88745131,-73.84760779,3721,116547673,47,BRONX,04/24/2021,10:30:00,04/24/2021,10:32:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,233,MISDEMEANOR,,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",TRANSIT - NYC SUBWAY,04/24/2021,25-44,BLACK,M,12,25-44,BLACK,F,1026387,262634,"(40.88745131300004, -73.84760778699997)",POINT (-73.84760778699997 40.88745131300004)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,3794,692855773,70,BROOKLYN,04/25/2021,16:46:00,04/25/2021,16:55:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",TRANSIT - NYC SUBWAY,04/25/2021,UNKNOWN,UNKNOWN,U,32,UNKNOWN,UNKNOWN,D,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,3806,728418914,70,BROOKLYN,05/01/2021,4:00:00,05/01/2021,4:03:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",TRANSIT - NYC SUBWAY,05/01/2021,UNKNOWN,BLACK,F,32,45-64,BLACK,F,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
0.000248567102410395,ZEREGA AVENUE,MIDDLETOWN RD,6,40.83088999,-73.82728462,4132,183227760,45,BRONX,04/06/2021,20:20:00,04/06/2021,20:30:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,233,MISDEMEANOR,,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",TRANSIT - NYC SUBWAY,04/06/2021,18-24,BLACK,U,12,25-44,WHITE HISPANIC,F,1032047,242037,"(40.83088999300003, -73.82728461999993)",POINT (-73.82728461999993 40.83088999300003)
0.000248567102410395,EAST TREMONT AV.-WESTCHESTER S,MIDDLETOWN RD,6,40.83088999,-73.82728462,4233,631406522,45,BRONX,04/07/2021,6:20:00,04/07/2021,6:25:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,233,MISDEMEANOR,,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",TRANSIT - NYC SUBWAY,04/07/2021,25-44,BLACK,M,12,45-64,BLACK HISPANIC,F,1032047,242037,"(40.83088999300003, -73.82728461999993)",POINT (-73.82728461999993 40.83088999300003)
0.000141883148116865,GUN HILL ROAD,BAYCHESTER AV,5,40.87056162,-73.84640992,4326,395235499,49,BRONX,03/27/2021,12:28:00,03/27/2021,12:29:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,352,MISDEMEANOR,,CRIMINAL TRESPASS,,PATROL BORO BRONX,203,"TRESPASS 3, CRIMINAL",TRANSIT - NYC SUBWAY,03/27/2021,25-44,BLACK,F,12,UNKNOWN,UNKNOWN,D,1026729,256481,"(40.87056161800007, -73.84640992199996)",POINT (-73.84640992199996 40.87056161800007)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,4341,386259576,70,BROOKLYN,03/05/2021,0:00:00,03/26/2021,17:06:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",TRANSIT - NYC SUBWAY,03/26/2021,UNKNOWN,UNKNOWN,U,32,UNKNOWN,UNKNOWN,D,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
0.000137685134208747,DYRE AVE.-EASTCHESTER,233 ST,25,40.88731363,-73.84727176,4394,574195449,47,BRONX,03/29/2021,14:10:00,03/29/2021,14:15:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,03/29/2021,,,,12,UNKNOWN,UNKNOWN,D,1026480,262584,"(40.88731363400007, -73.84727175799998)",POINT (-73.84727175799998 40.88731363400007)
0.000255805029090506,EAST TREMONT AV.-WESTCHESTER S,MIDDLETOWN RD,6,40.83072233,-73.82712606,4592,625719704,45,BRONX,03/18/2021,11:41:00,03/18/2021,12:10:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,03/18/2021,,,,12,UNKNOWN,UNKNOWN,D,1032091,241976,"(40.83072232800004, -73.82712605899997)",POINT (-73.82712605899997 40.83072232800004)
0.000138975488111421,PELHAM PKWY.,PELHAM PKWY,5,40.85657673,-73.84389368,4605,766187155,49,BRONX,03/20/2021,1:49:00,03/20/2021,1:59:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",TRANSIT - NYC SUBWAY,03/20/2021,25-44,WHITE HISPANIC,M,12,25-44,BLACK,F,1027434,251387,"(40.85657672800004, -73.84389367799997)",POINT (-73.84389367799997 40.85657672800004)
0.000138975488111421,PELHAM PKWY.,PELHAM PKWY,5,40.85657673,-73.84389368,4659,607135735,49,BRONX,03/20/2021,1:49:00,03/20/2021,1:59:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",TRANSIT - NYC SUBWAY,03/20/2021,25-44,BLACK,F,12,25-44,WHITE HISPANIC,M,1027434,251387,"(40.85657672800004, -73.84389367799997)",POINT (-73.84389367799997 40.85657672800004)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,4762,590563398,70,BROOKLYN,03/06/2021,19:20:00,03/06/2021,19:36:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN SOUTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,03/07/2021,UNKNOWN,UNKNOWN,U,32,UNKNOWN,UNKNOWN,D,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
0.000137685134208747,GUN HILL ROAD,233 ST,25,40.88731363,-73.84727176,4882,936929645,47,BRONX,03/04/2021,13:35:00,03/04/2021,13:35:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,03/05/2021,,,,12,UNKNOWN,UNKNOWN,D,1026480,262584,"(40.88731363400007, -73.84727175799998)",POINT (-73.84727175799998 40.88731363400007)
0.000141883148116865,GUN HILL ROAD,BAYCHESTER AV,5,40.87056162,-73.84640992,4899,428228845,49,BRONX,03/10/2021,15:32:00,03/10/2021,15:32:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,235,MISDEMEANOR,,DANGEROUS DRUGS,,PATROL BORO BRONX,511,"CONTROLLED SUBSTANCE, POSSESSI",TRANSIT - NYC SUBWAY,03/10/2021,25-44,BLACK,M,12,UNKNOWN,UNKNOWN,E,1026729,256481,"(40.87056161800007, -73.84640992199996)",POINT (-73.84640992199996 40.87056161800007)
0.000138975488111421,PELHAM PKWY.,PELHAM PKWY,5,40.85657673,-73.84389368,5129,559980229,49,BRONX,02/26/2021,13:27:00,02/26/2021,13:27:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,02/27/2021,UNKNOWN,UNKNOWN,U,12,UNKNOWN,UNKNOWN,D,1027434,251387,"(40.85657672800004, -73.84389367799997)",POINT (-73.84389367799997 40.85657672800004)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,5161,389474746,70,BROOKLYN,02/23/2021,8:26:00,02/23/2021,10:00:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",TRANSIT - NYC SUBWAY,02/23/2021,UNKNOWN,UNKNOWN,U,32,UNKNOWN,UNKNOWN,D,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
0.000138975488111421,PELHAM PKWY.,PELHAM PKWY,5,40.85657673,-73.84389368,5170,870215187,49,BRONX,03/02/2021,17:00:00,03/02/2021,17:00:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,03/02/2021,UNKNOWN,UNKNOWN,U,12,UNKNOWN,UNKNOWN,D,1027434,251387,"(40.85657672800004, -73.84389367799997)",POINT (-73.84389367799997 40.85657672800004)
0.000141883148116865,GUN HILL ROAD,BAYCHESTER AV,5,40.87056162,-73.84640992,5172,616768697,49,BRONX,02/26/2021,9:56:00,02/26/2021,9:56:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,02/27/2021,UNKNOWN,UNKNOWN,U,12,UNKNOWN,UNKNOWN,D,1026729,256481,"(40.87056161800007, -73.84640992199996)",POINT (-73.84640992199996 40.87056161800007)
0.000138975488111421,PELHAM PKWY.,PELHAM PKWY,5,40.85657673,-73.84389368,5182,943432727,49,BRONX,02/24/2021,17:50:00,02/24/2021,18:00:00,ATTEMPTED,,,1,N.Y. TRANSIT POLICE,105,FELONY,,ROBBERY,,PATROL BORO BRONX,398,"ROBBERY,PUBLIC PLACE INSIDE",TRANSIT - NYC SUBWAY,02/24/2021,18-24,BLACK,M,12,<18,BLACK,M,1027434,251387,"(40.85657672800004, -73.84389367799997)",POINT (-73.84389367799997 40.85657672800004)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,5205,171116725,70,BROOKLYN,02/22/2021,1:45:00,02/22/2021,2:45:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,341,MISDEMEANOR,,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,339,"LARCENY,PETIT FROM OPEN AREAS,",TRANSIT - NYC SUBWAY,02/22/2021,,,,32,45-64,WHITE,M,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
0.000127422433465022,NEWKIRK AVENUE,FLATBUSH AV-B.C,25,40.63999493,-73.94841429,5722,813019803,67,BROOKLYN,01/28/2021,10:10:00,01/28/2021,10:20:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,361,MISDEMEANOR,,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,661,"LEWDNESS,PUBLIC",TRANSIT - NYC SUBWAY,01/28/2021,25-44,BLACK,M,32,45-64,WHITE HISPANIC,F,998567,172445,"(40.63999493100005, -73.94841428699993)",POINT (-73.94841428699993 40.63999493100005)
0.000255805029090506,PELHAM BAY PARK,MIDDLETOWN RD,6,40.83072233,-73.82712606,5878,533519921,45,BRONX,01/22/2021,12:58:00,01/22/2021,13:05:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,106,FELONY,,FELONY ASSAULT,,PATROL BORO BRONX,109,"ASSAULT 2,1,UNCLASSIFIED",TRANSIT - NYC SUBWAY,01/22/2021,25-44,BLACK,M,12,18-24,WHITE HISPANIC,M,1032091,241976,"(40.83072232800004, -73.82712605899997)",POINT (-73.82712605899997 40.83072232800004)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,6147,118303939,70,BROOKLYN,01/02/2021,8:25:00,01/02/2021,8:30:00,ATTEMPTED,,,1,N.Y. TRANSIT POLICE,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,113,"MENACING,UNCLASSIFIED",TRANSIT - NYC SUBWAY,01/02/2021,25-44,WHITE HISPANIC,M,32,25-44,WHITE HISPANIC,M,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,6191,406020233,70,BROOKLYN,01/07/2021,17:00:00,01/07/2021,17:05:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,358,MISDEMEANOR,,OFFENSES INVOLVING FRAUD,,PATROL BORO BKLYN SOUTH,705,"FORGERY,ETC.-MISD.",TRANSIT - NYC SUBWAY,01/07/2021,,,,32,UNKNOWN,UNKNOWN,E,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
0.000204760331743889,FLATBUSH AVE.-BROOKLYN COLLEGE,AVENUE H,BQ,40.63289384,-73.94769921,6206,451593139,70,BROOKLYN,01/03/2021,13:30:00,01/03/2021,13:50:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN SOUTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,01/04/2021,UNKNOWN,UNKNOWN,U,32,UNKNOWN,UNKNOWN,D,998767,169858,"(40.632893841000055, -73.94769920999995)",POINT (-73.94769920999995 40.632893841000055)
